"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id","prsn_in_gBnb"
"Fis","rimP","b3170","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","rplM","b3231","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","rpsI","b3230","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","rpsO","b3165","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","rrfA","b3855","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrfB","b3971","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrfC","b3759","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrfD","b3274","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrfE","b4010","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrfF","b3272","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrfG","b2588","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrfH","b0205","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrlA","b3854","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrlB","b3970","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrlC","b3758","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrlD","b3275","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrlE","b4009","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrlG","b2589","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrlH","b0204","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrsA","b3851","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrsB","b3968","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrsC","b3756","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrsD","b3278","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrsE","b4007","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrsG","b2591","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rrsH","b0201","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","rsmA","b0051","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","serT","b0971","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","serX","b1032","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","sra","b1480","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","thrT","b3979","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","thrU","b3976","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","thrV","b3273","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","thrW","b0244","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","tpr","b1229","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","trg","b1421","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","trmA","b3965","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","truB","b3166","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","tufB","b3980","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","tyrT","b1231","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","tyrU","b3977","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","tyrV","b1230","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","valT","b0744","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","valU","b2401","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","valX","b2402","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","valY","b2403","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","xylF","b3566","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","xylG","b3567","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","xylH","b3568","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","xylR","b3569","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","yeaR","b1797","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261",NA
"Fis","yfaE","b2236","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","yjcH","b4068","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"Fis","yoaG","b1796","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3261","Yes"
"FlhDC","ccmA","b2201","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ccmB","b2200","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ccmC","b2199","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ccmD","b2198","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ccmE","b2197","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ccmF","b2196","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","ccmG","b2195","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ccmH","b2194","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","flgA","b1072","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgB","b1073","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgC","b1074","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgD","b1075","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgE","b1076","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgF","b1077","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgG","b1078","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","flgH","b1079","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgI","b1080","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgJ","b1081","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgM","b1071","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flgN","b1070","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flhA","b1879","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flhB","b1880","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","flhE","b1878","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliA","b1922","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliD","b1924","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","fliE","b1937","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliF","b1938","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliG","b1939","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliH","b1940","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliI","b1941","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","fliJ","b1942","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliK","b1943","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliL","b1944","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","fliM","b1945","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliN","b1946","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","fliO","b1947","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliP","b1948","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliQ","b1949","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","fliR","b1950","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliS","b1925","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliT","b1926","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","fliZ","b1921","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","glpA","b2241","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","glpB","b2242","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","glpC","b2243","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","gltI","b0655","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","gltJ","b0654","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","gltK","b0653","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","gltL","b0652","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","hydN","b2713","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","hypF","b2712","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","mdh","b3236","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","mglA","b2149","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","mglB","b2150","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","mglC","b2148","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","napA","b2206","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","napB","b2203","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","napC","b2202","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","napD","b2207","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","napF","b2208","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","napG","b2205","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","napH","b2204","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","nrfA","b4070","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","nrfB","b4071","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","nrfC","b4072","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","nrfD","b4073","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","nrfE","b4074","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","nrfF","b4075","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","nrfG","b4076","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","pdeH","b3525","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ppdA","b2826","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ppdB","b2825","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ppdC","b2823","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","recC","b2822","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","sroC","b4763","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","tcyJ","b1920","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ycgR","b1194","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","yecR","b1904","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FlhDC","ygbK","b2737","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892",NA
"FlhDC","ygdB","b2824","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1891,b1892","Yes"
"FliZ","csgA","b1042","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","csgB","b1041","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","csgC","b1043","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","csgD","b1040","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","csgE","b1039","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","csgF","b1038","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","csgG","b1037","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","flhC","b1891","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","flhD","b1892","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","gadB","b1493","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","gadC","b1492","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","gadE","b3512","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","gadF","b4718","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","hdeA","b3510","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","hdeB","b3509","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","mdtE","b3513","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","mdtF","b3514","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","mlrA","b2127","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","osmY","b4376","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FliZ","pdeR","b1285","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921",NA
"FliZ","yhiD","b3508","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1921","Yes"
"FrlR","frlA","b3370","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3375",NA
"FrlR","frlB","b3371","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3375",NA
"FrlR","frlC","b4474","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3375",NA
"FrlR","frlD","b3374","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3375",NA
"FrlR","frlR","b3375","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3375",NA
"FucR","fucA","b2800","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2805","Yes"
"FucR","fucI","b2802","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2805",NA
"FucR","fucK","b2803","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2805","Yes"
"FucR","fucO","b2799","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2805","Yes"
"FucR","fucP","b2801","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2805",NA
"FucR","fucR","b2805","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2805","Yes"
"FucR","fucU","b2804","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2805",NA
"Fur","aspC","b0928","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","cirA","b2155","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","cyoA","b0432","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","cyoB","b0431","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","cyoC","b0430","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","cyoD","b0429","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","cyoE","b0428","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","entA","b0596","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","entB","b0595","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","entC","b0593","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","entD","b0583","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","entE","b0594","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","entF","b0586","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","entH","b0597","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","esrE","b4707","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","exbB","b3006","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","exbD","b3005","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fecA","b4291","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fecB","b4290","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fecC","b4289","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fecD","b4288","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fecE","b4287","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fecI","b4293","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fecR","b4292","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","feoA","b3408","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","feoB","b3409","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","feoC","b3410","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fepA","b0584","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fepB","b0592","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fepC","b0588","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fepD","b0590","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fepE","b0587","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fepG","b0589","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fes","b0585","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fhuA","b0150","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fhuB","b0153","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fhuC","b0151","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fhuD","b0152","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fhuE","b1102","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fhuF","b4367","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fiu","b0805","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","flhC","b1891","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","flhD","b1892","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","fnr","b1334","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","ftnA","b1905","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fumB","b4122","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fumC","b1611","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","fur","b0683","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","garK","b3124","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","garL","b3126","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","garP","b3127","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","garR","b3125","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","glnD","b0167","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","gltB","b3212","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","gltD","b3213","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","gltF","b3214","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gnd","b2029","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","gpmA","b0755","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","grcA","b2579","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","gspC","b3324","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspD","b3325","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspE","b3326","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspF","b3327","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspG","b3328","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspH","b3329","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspI","b3330","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspJ","b3331","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspK","b3332","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspL","b3333","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspM","b3334","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","gspO","b3335","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","hmp","b2552","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","katE","b1732","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","katG","b3942","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","metH","b4019","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","metJ","b3938","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","mntH","b2392","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","mntP","b1821","+","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","nac","b1988","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","ndh","b1109","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","nfeF","b3070","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","nohA","b1548","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","nrdE","b2675","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","nrdF","b2676","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","nrdH","b2673","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","nrdI","b2674","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","ompF","b0929","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","ompW","b1256","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","oppA","b1243","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","oppB","b1244","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","oppC","b1245","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","oppD","b1246","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","oppF","b1247","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","purR","b1658","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","pyrC","b1062","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","rcnA","b2106","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","rcnB","b2107","-","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","rnpB","b3123","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","rpoS","b2741","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","ryhB","b4451","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","sdhA","b0723","+","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","sdhB","b0724","+","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","sdhC","b0721","+","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","sdhD","b0722","+","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","sdhX","b4764","+","WEAK","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","sodA","b3908","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","soxR","b4063","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","soxS","b4062","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
"Fur","stfQ","b1547","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0683",NA
"Fur","sucA","b0726","+","WEAK","RegulonDB_TF","TF",NA,NA,"b0683","Yes"
